Continent,Country,Year,Energy,Industrial Processes,Agriculture,Waste,Land-Use Change and Forestry,Other Fuel Combustion,Fugitive Emissions
Americas,Cuba,2012,32.69440645431685,2.294005002270605,10.2868925,2.3017943763594646,-13.9676667,4.465299506726403,1.4691069475904537
Americas,Cuba,2013,31.583063235783822,2.3372668441226363,10.282170200000001,2.3059602505460535,-13.9626667,4.436676605570956,1.456386630212868
Americas,Cuba,2014,31.59875912614249,2.4208326859746676,10.4979565,2.3101261247326423,-13.9626667,4.53805370441551,1.4407054217269826
Europe,Czech Republic,1990,161.01826241020856,4.916747020841349,12.569940786919872,2.551645819987,-12.565106310882879,31.166028346809007,8.502234063399571
Europe,Czech Republic,1991,147.1520940634373,4.2976656658505545,10.792444755265937,2.5893251728249997,-12.562100308426352,29.43371344476267,8.098380618674623
Europe,Czech Republic,1992,141.345925716666,4.612835320554018,9.770435060910456,2.627004525663,-12.559095647510981,21.231398542716335,7.694527173949675
Europe,Czech Republic,1993,137.89975736989473,4.2985258134379425,8.6265143,2.664683878501,-12.5495537,24.379083640670004,7.290673729224726
Europe,Czech Republic,1994,131.03358902312343,4.244360306321868,7.9872822,2.7023632313390005,-12.5443666,23.186768738623666,6.886820284499778
Europe,Czech Republic,1995,131.14742067635214,3.996002799205793,7.612426900000001,2.740042584177,-12.5391843,22.00445383657733,6.482966839774829
Europe,Czech Republic,1996,132.42168460397315,4.136397982330397,7.731249200000001,2.7526793657558004,-12.5340237,19.26151711209476,6.3301674918784
Europe,Czech Republic,1997,130.32594853159415,4.111913165455001,7.192965,2.7653161473346004,-12.5288575,18.198580387612196,6.177368143981972
Europe,Czech Republic,1998,124.28021245921516,4.021476348579605,6.7901082,2.7779529289134004,-12.5236833,16.78564366312963,6.024568796085543
Europe,Czech Republic,1999,117.23447638683616,3.887071531704209,6.6371652999999995,2.7905897104922004,-12.5185218,16.642706938647063,5.871769448189115
Europe,Czech Republic,2000,128.31874031445716,3.8589227148288128,6.6417321000000005,2.803226492071,-12.5134408,16.919770214164494,5.718970100292687
Europe,Czech Republic,2001,128.1790627867243,3.620764225801186,6.9696243,2.8389901361367995,-12.2764225,17.196926315666563,5.642136471057749
Europe,Czech Republic,2002,124.20938525899143,3.4888617367735586,5.9994054,2.8747537802025995,-12.276288500000001,16.21408241716863,5.565302841822812
Europe,Czech Republic,2003,128.36970773125856,3.661071247745931,5.9561918,2.9105174242683995,-12.2762503,17.631238518670695,5.488469212587876
Europe,Czech Republic,2004,128.89003020352573,3.858928758718304,5.9425837,2.946281068334199,-12.2761745,17.278394620172765,5.411635583352939
Europe,Czech Republic,2005,125.45035267579283,3.965186269690677,5.8064074,2.9820447123999996,-12.276417200000001,15.095550721674831,5.334801954118001
Europe,Czech Republic,2006,125.87968894107586,4.086673694857814,5.7630025,3.0142349899374827,-6.776415500000001,15.746830667986293,5.262858273089566
Europe,Czech Republic,2007,128.11902520635888,4.4023531200249515,5.9390634,3.0464252674749654,-6.7748556,13.528110614297756,5.19091459206113
Europe,Czech Republic,2008,122.76836147164192,4.300336545192089,5.7722050000000005,3.0786155450124486,-6.7764225,14.059390560609218,5.118970911032695
Europe,Czech Republic,2009,115.87769773692494,3.7696319703592263,5.6346316,3.1108058225499313,-6.7753049,13.780670506920679,5.047027230004259
Europe,Czech Republic,2010,118.17703400220795,3.6163193955263635,5.5805315,3.142996100087415,-6.7763889,14.971950453232143,4.975083548975824
Europe,Czech Republic,2011,117.12431004283668,3.9724483370053765,5.7082095,3.1630845940730197,-12.4963976,13.785731369921956,4.938578672914723
Europe,Czech Republic,2012,112.3415860834654,3.80462527848439,6.1580464,3.183173088058624,-12.4944225,13.619512286611771,4.902073796853621
Europe,Czech Republic,2013,107.80886212409412,3.776034219963403,6.1977716,3.203261582044228,-12.496422500000001,14.123293203301587,4.865568920792519
Europe,Czech Republic,2014,103.15613816472282,4.095523161442417,6.2952867,3.223350076029832,-12.4961263,11.777074119991402,4.8290640447314175
Europe,Denmark,1990,51.755481899835715,1.9042372441410003,11.7060662,1.3065438483376313,0.6058175,9.18171690363419,0.26376499620152394
Europe,Denmark,1991,62.26421945665207,2.106858981477494,11.5882435,1.3064663034195416,0.6058175,9.53624848311723,0.48797097353484525
Europe,Denmark,1992,56.508837013469446,2.162920718813988,11.2235422,1.306388758501452,0.6058175,8.890780062600275,0.5480569508691665
Europe,Denmark,1993,58.84933457028681,2.288598456150482,11.391132,1.3063112135833623,0.6058175,9.555311642083318,0.4440229282034878
Europe,Denmark,1994,62.83924546043717,2.392292193486976,11.1235793,1.3062336686652731,0.6058175,8.889843221566359,0.4494022388708091
Europe,Denmark,1995,59.62444968392054,2.49598593082347,11.069735000000001,1.3061561237471833,0.6058175,8.984374801049402,0.40007488287113036
Europe,Denmark,1996,72.95244677998372,2.611926074900742,11.013103300000001,1.3054498106773669,0.6058738,9.654715813695619,0.4577309662881253
Europe,Denmark,1997,63.335150542712974,2.727866218978015,10.952710999999999,1.3047434976075503,0.6057689,8.925056826341836,0.5700937163711202
Europe,Denmark,1998,59.32902763877617,2.7412143630552865,10.877924000000002,1.3040371845377339,0.605813,8.645397838988055,0.46362979978811514
Europe,Denmark,1999,56.59997140150538,2.531058507132559,10.409552,1.3033308714679175,0.6057931,8.46573885163427,0.9042325498711099
Europe,Denmark,2000,52.275021830901586,2.6616546512098314,10.3935051,1.302624558398101,0.6057224,7.896079864280489,0.578941966621105
Europe,Denmark,2001,53.42600652714151,2.54326165590467,10.4646913,1.2886913534057878,1.70519,8.00011416088986,0.14589236625164195
Europe,Denmark,2002,53.51759122338101,2.399220660599509,9.9129041,1.2747581484134742,1.70519,7.704148457499228,0.533442765881779
Europe,Denmark,2003,58.97093591962121,2.225867665294348,10.203507400000001,1.2608249434211607,1.70519,7.688182754108597,0.592753165512616
Europe,Denmark,2004,53.364280615861425,2.1844186699891868,9.8345137,1.2468917384288472,1.7118666,7.412217050717968,0.6520635651434531
Europe,Denmark,2005,49.84879864543463,2.0330496746840256,9.741858700000002,1.2329585334365343,1.70519,7.276251347327338,0.49254729810729014
Europe,Denmark,2006,57.767942377183594,2.471232724107331,9.6310152,1.2507640739654586,0.9774644,7.111267002340894,0.48667537484270207
Europe,Denmark,2007,52.94237944226556,2.469735773530637,9.7532831,1.2685696144943828,0.9718567,6.636282657354453,0.4260967849111139
Europe,Denmark,2008,49.89681650734754,2.3143508229539425,9.7465743,1.2863751550233073,0.9754729,6.53129831236801,0.36551819497952587
Europe,Denmark,2009,48.046546905763506,1.8878298723772482,9.495011,1.304180695552232,0.9718567,6.426313967381568,0.25023293838193766
Europe,Denmark,2010,48.41039730417948,1.9083169218005538,9.645653399999999,1.3219862360811563,0.9718567,6.791329622395126,0.29906768178434956
Europe,Denmark,2011,43.17027338053848,2.1043652907089987,9.5935859,1.3226528192334714,-0.49481,6.077629473259078,0.24264390727940313
Europe,Denmark,2012,37.97485612356448,2.1685096596174436,9.5650176,1.3233194023857866,-0.49481,5.843929324123032,0.24092679944145665
Europe,Denmark,2013,39.8241455332575,2.2509740285258886,9.4881524,1.323985985538102,-0.49481,5.820229174986984,0.2939163582705102
Europe,Denmark,2014,35.664021609616505,2.340766397434334,9.4446632,1.324652568690417,-0.49481,5.036529025850937,0.23749258376556373
Africa,Djibouti,1990,0.32289683653257717,0,0.5010416,0.07086398413107142,0,0.0004648365325771638,0
Africa,Djibouti,1991,0.3119478196666064,0.00012546381456499141,0.5046486,0.07239253350922224,0,0.0005078196666064041,0
Africa,Djibouti,1992,0.3119908028006356,0.00025092762912998283,0.5072629,0.07392108288737305,0,0.0005508028006356446,0
Africa,Djibouti,1993,0.31203378593466485,0.0003763914436949742,0.5178665,0.07544963226552387,0,0.000593785934664885,0
Africa,Djibouti,1994,0.30474876906869414,0.0005018552582599657,0.5353724,0.07697818164367469,0,0.0006367690686941254,0
Africa,Djibouti,1995,0.30479175220272336,0.0006273190728249571,0.5738535,0.07850673102182548,0,0.0006797522027233658,0
Africa,Djibouti,1996,0.3121039315039333,0.0012297969509411275,0.598986,0.08191807650770115,0,0.0006639315039332658,0
Africa,Djibouti,1997,0.32674411080514315,0.0018322748290572977,0.6034404,0.08532942199357683,0,0.0006481108051431657,0
Africa,Djibouti,1998,0.31573629010635307,0.002434752707173468,0.6155304,0.08874076747945252,0,0.0006322901063530657,0
Africa,Djibouti,1999,0.315720469407563,0.003037230585289638,0.6406363,0.09215211296532819,0,0.0006164694075629656,0
Africa,Djibouti,2000,0.34135264870877285,0.0036397084634058083,0.6407239,0.09556345845120386,0,0.0006006487087728658,0
Africa,Djibouti,2001,0.3669929219387677,0.004720153992958489,0.6388698,0.09552597001007944,0,0.0005929219387676713,0
Africa,Djibouti,2002,0.3999611951687625,0.00580059952251117,0.6381893000000001,0.09548848156895501,0,0.0005851951687624768,0
Africa,Djibouti,2003,0.4219374683987573,0.00688104505206385,0.6418556999999999,0.09545099312783059,0,0.0005774683987572823,0
Africa,Djibouti,2004,0.4072737416287521,0.00796149058161653,0.6487198,0.09541350468670616,0,0.0005697416287520878,0
Africa,Djibouti,2005,0.4145940148587469,0.009041936111169213,0.6498268,0.09537601624558176,0,0.0005620148587468935,0
Africa,Djibouti,2006,0.4109411477578236,0.010555930400603885,0.6405798,0.09749787498875477,0,0.0005731477578235958,0
Africa,Djibouti,2007,0.4622482806569003,0.012069924690038557,0.6404297,0.09961973373192778,0,0.0005842806569002982,0
Africa,Djibouti,2008,0.498899413555977,0.013583918979473229,0.6415502000000001,0.10174159247510081,0,0.0005954135559770006,0
Africa,Djibouti,2009,0.4622705464550537,0.0150979132689079,0.6436389,0.10386345121827384,0,0.000606546455053703,0
Africa,Djibouti,2010,0.5172416793541303,0.016611907558342576,0.6437452,0.10598530996144682,0,0.0006176793541304054,0
Africa,Djibouti,2011,0.4732815635030155,0.018868545934484456,0.6419619,0.10849840501615783,0,0.000625563503015473,0
Africa,Djibouti,2012,0.5172574476519005,0.021125184310626335,0.6476404,0.11101150007086884,0,0.0006334476519005406,0
Africa,Djibouti,2013,0.5355853318007856,0.0966618226867682,0.6476404,0.11352459512557984,0,0.0006413318007856082,0
Africa,Djibouti,2014,0.5465852159496707,0.2015104610629101,0.6501733000000001,0.11603769018029085,0,0.0006492159496706757,0
Americas,Dominican Republic,1990,7.904377345808639,0.5331437538880625,5.3676789,1.4082366431906523,-9.988,1.52332734580864,0.0010500000000000002
Americas,Dominican Republic,1991,8.232583486316802,0.6230100309190755,5.6824724,1.60169190047767,-9.988,1.5514179863168,0.0011655
Americas,Dominican Republic,1992,9.61078962682496,0.6908923079500884,5.7357681000000005,1.795147157764688,-9.988,1.9295086268249602,0.001281
Americas,Dominican Republic,1993,9.58899576733312,0.6451905849811014,5.6420159000000005,1.988602415051706,-9.988,2.16759926733312,0.0013965
Americas,Dominican Republic,1994,11.24720190784128,0.6507848620121144,5.6801686,2.182057672338724,-9.988,2.23568990784128,0.0015119999999999999
Americas,Dominican Republic,1995,11.915408048349441,0.7406511390431273,5.7015218999999995,2.375512929625742,-9.988,2.4237805483494403,0.0016275
Americas,Dominican Republic,1996,12.75564139799424,0.8423416713214049,5.965544700000001,2.234634343700593,-9.99,2.66383539799424,0.001806
Americas,Dominican Republic,1997,14.485874747639041,0.9513602035996825,6.0444306,2.093755757775445,-9.963000000000001,2.9138902476390403,0.0019845
Americas,Dominican Republic,1998,16.536108097283837,0.9834347358779602,6.1389269,1.9528771718502966,-9.983,2.10394509728384,0.002163
Americas,Dominican Republic,1999,17.546341446928636,1.1913812681562377,5.5405304,1.8119985859251484,-9.98,2.17399994692864,0.0023415
Americas,Dominican Republic,2000,19.176574796573444,1.3150558004345154,5.2896496,1.67112,-9.98,2.32405479657344,0.00252
Americas,Dominican Republic,2001,18.744942981251846,1.453948367029564,5.7028818,1.6980514334091166,-8.6443333,2.342422981251848,0.00252
Americas,Dominican Republic,2002,20.123311165930257,1.629480933624613,6.1383662999999995,1.7249828668182328,-8.6533333,2.2707911659302558,0.00252
Americas,Dominican Republic,2003,17.781679350608663,1.5778455002196616,5.9232373,1.7519143002273494,-8.6473333,2.099159350608663,0.00252
Americas,Dominican Republic,2004,16.51004753528707,1.4749140668147105,6.526785100000001,1.7788457336364656,-8.6523333,2.297527535287071,0.00252
Americas,Dominican Republic,2005,18.308415719965478,1.558846633409759,6.3157892,1.805777167045582,-8.4773333,2.385895719965479,0.00252
Americas,Dominican Republic,2006,19.51359677967581,2.0765164847668234,6.5275984,1.8338488034164389,-8.7246667,2.6449450469184845,0.008651732757328464
Americas,Dominican Republic,2007,19.59877783938615,2.2570983361238874,7.2444312,1.8619204397872955,-8.7206667,2.7239943738714905,0.014783465514656929
Americas,Dominican Republic,2008,19.813958899096477,2.3277601874809513,7.3295671,1.8899920761581521,-8.7206667,2.803043700824497,0.020915198271985395
Americas,Dominican Republic,2009,19.509139958806816,2.1712540388380157,7.5986104999999995,1.918063712529009,-8.726666699999999,2.852093027777502,0.02704693102931386
Americas,Dominican Republic,2010,20.334321018517155,2.3151958901950795,7.8525567,1.9461353488998663,-8.7226667,2.821142354730508,0.033178663786642325
Americas,Dominican Republic,2011,20.58583525590419,2.286168165623624,7.8022229,1.9749921961420815,-8.7146667,2.6994620081679517,0.03637324773624013
Americas,Dominican Republic,2012,21.147349493291234,2.3743884410521683,7.6918632,2.0038490433842973,-8.7256667,2.7477816616053947,0.03956783168583793
Americas,Dominican Republic,2013,20.918863730678275,2.4516167164807126,7.7339788,2.032705890626513,-8.7156667,2.7761013150428386,0.04276241563543574
Americas,Dominican Republic,2014,20.510377968065317,2.7523489919092565,7.783024999999999,2.0615627378687282,-8.7006667,2.814420968480282,0.04595699958503354
Americas,Ecuador,1990,15.787252293330003,1.1313982814215877,10.7773078,1.4202015682648668,42.4512236,2.25030896,1.69694333333
Americas,Ecuador,1991,16.35660639736854,1.1591255285584066,11.225934800000001,1.4462869104956666,42.4512236,2.221060418182663,1.6755459791858787
Americas,Ecuador,1992,17.464787168067083,1.1355567756952252,11.6772046,1.4723722527264669,42.4512236,2.2718118763653257,1.8729752917017568
Americas,Ecuador,1993,16.500021272095626,1.0606920228320438,12.190267500000001,1.4984575949572672,42.4512236,2.2925633345479883,1.6874579375476353
Americas,Ecuador,1994,17.394082042794164,1.0957472699688624,12.5869658,1.5245429371880672,42.4512236,2.383314792730651,1.7207672500635138
Americas,Ecuador,1995,19.98403614682271,1.3249945171056812,12.806482,1.550628279418867,42.4512236,2.574066250913314,2.519969895909392
Americas,Ecuador,1996,22.510509632176056,1.543443482567048,13.1692395,1.5841387457160083,42.4522216,2.730298195423014,2.520211436753042
Americas,Ecuador,1997,23.64756978419941,1.490756448028415,13.2031644,1.6176492120131494,42.4442216,2.8365301399327145,2.4110396442666917
Americas,Ecuador,1998,23.634043269552752,1.357461413489782,13.121338,1.6511596783102906,42.4492216,2.8727620844424147,2.411281185110341
Americas,Ecuador,1999,19.770516754906108,1.220502378951149,12.9425813,1.6846701446074317,42.4442216,2.7589940289521153,2.411522725953991
Americas,Ecuador,2000,21.396990240259456,1.4829193444125162,11.9560675,1.718180610904573,42.4382606,2.985225973461816,2.4117642667976407
Americas,Ecuador,2001,22.594995968226485,1.5686294720686946,13.382382900000001,1.7523568554005926,33.921888200000005,3.5510992511233983,2.4538967171030834
Americas,Ecuador,2002,23.163001696193508,1.636019599724873,12.897881400000001,1.7865330998966118,33.888888200000004,3.526972528784981,2.496029167408526
Americas,Ecuador,2003,23.05571409083053,1.7144017273810515,12.688681200000001,1.8207093443926312,33.885888200000004,3.6728458064465626,2.592868284383969
Americas,Ecuador,2004,25.723719818797555,1.92468785503723,13.282096600000001,1.8548855888886508,33.894888200000004,4.918719084108146,2.6350007346894118
Americas,Ecuador,2005,27.372312213424593,2.0616939826934084,12.7266266,1.8890618333846694,33.903888200000004,5.254592361769728,2.5677198516548545
Americas,Ecuador,2006,28.88819358282641,2.3025909131939257,12.9453692,1.9202631211308572,33.885888200000004,5.486778173348231,2.5614154094781783
Americas,Ecuador,2007,29.574074952228237,2.4885278436944427,12.3836873,1.951464408877045,33.8838882,6.158963984926735,2.555110967301502
Americas,Ecuador,2008,29.485836321630064,3.05552077419496,12.7793936,1.9826656966232326,33.882888200000004,6.681149796505238,2.3846865251248257
Americas,Ecuador,2009,31.68406435770189,2.9959697046954767,13.364697,2.01386698436942,33.885888200000004,7.283335608083742,1.9407287496181493
Americas,Ecuador,2010,34.81582572710372,3.017026635195994,13.898114600000001,2.045068272115607,33.882888200000004,6.635521419662244,1.770304307441473
Americas,Ecuador,2011,35.80934528707783,3.2607505037420963,13.9129786,2.0748729974232747,33.8838882,7.061380188514006,1.9579650985638215
Americas,Ecuador,2012,36.925211513711936,3.453178372288199,13.733811,2.104677722730942,33.9988882,7.597238957365767,1.7079725563461698
Americas,Ecuador,2013,38.75402440701604,3.8104862408343014,13.5995631,2.1344824480386095,33.882888200000004,7.263097726217528,1.840926680798518
Americas,Ecuador,2014,41.653423966990154,3.8123861093804043,12.9993134,2.1642871733462767,33.8998882,8.258956495069288,1.8644674719208663
Africa,Egypt,1990,88.53318762667,9.81523574042015,19.2997419,5.690672287586392,-0.5474333,15.16553096,5.28765666667
Africa,Egypt,1991,89.58007597356344,10.816892684010043,20.4912748,6.869104706861812,-0.5474333,14.192534096,7.427541877563431
Africa,Egypt,1992,91.82399098712683,10.946517627599938,21.0793326,8.047537126137232,-0.5474333,13.519537232000001,7.324453755126861
Africa,Egypt,1993,91.4214126673603,10.292046571189834,22.2795111,9.225969545412653,-0.5474333,12.026540368,5.634872299360293
Africa,Egypt,1994,85.83532768092373,10.187175514779728,21.2955285,10.404401964688072,-0.5474333,12.703543504,5.531784176923723
Africa,Egypt,1995,90.08394936114716,10.807776458369624,23.3534244,11.58283438396349,-0.5474333,12.830546640000001,5.483402721147154
Africa,Egypt,1996,95.23371802913131,11.293867531588898,23.4955866,12.761287507170795,-0.5474333,12.567786005999999,6.615932023131295
Africa,Egypt,1997,102.68878003043545,11.761638604808173,23.792419300000002,13.939740630378097,-0.5474333,13.405025371999999,7.693754658435436
Africa,Egypt,1998,108.12442869841958,12.37963367802745,23.872303,15.1181937535854,-0.5474333,13.102264738000002,8.662163960419576
Africa,Egypt,1999,113.14890403306372,13.503260751246724,25.2001344,16.296646876792703,-0.5474333,11.749504104,9.849399929063718
Africa,Egypt,2000,111.12396603436785,13.883095824466,26.129774,17.4751,-0.5474333,11.59674347,10.92722256436786
Africa,Egypt,2001,123.26449138133955,14.751243830400224,26.3897586,17.871219669564773,-0.5837333,11.830231308965244,11.394260072374301
Africa,Egypt,2002,125.53972339497123,16.066399836334448,27.5699999,18.267339339129546,-0.5837333,12.25371914793049,11.916004247040743
Africa,Egypt,2003,130.3849554086029,15.40299584226867,31.2384685,18.663459008694314,-0.5837333,12.147206986895734,12.437748421707184
Africa,Egypt,2004,141.5654807555646,16.553271848202893,30.266531,19.059578678259086,-0.5837333,14.920694825860979,12.904785929703625
Africa,Egypt,2005,158.54600610252632,18.483979854137115,31.080598000000002,19.45569834782386,-0.5837333,18.07418266482622,13.371823437700067
Africa,Egypt,2006,166.26450138164628,20.377285179647107,28.9665805,19.88096528811745,-0.2185333,18.638507481571555,13.565993900074705
Africa,Egypt,2007,178.01240999410624,22.5930225051571,30.276133,20.30623222841104,-0.2185333,20.322832298316882,13.869577695789342
Africa,Egypt,2008,185.5109052732262,22.394183830667096,33.71704450000001,20.73149916870463,-0.2185333,21.267157115062215,14.06374815816398
Africa,Egypt,2009,189.29940055234619,25.98392115617709,29.345170900000003,21.15676610899822,-0.2185333,22.931481931807546,14.257918620538618
Africa,Egypt,2010,191.04024249812616,24.913050481687083,30.0613485,21.58203304929181,-0.2185333,23.055806748552875,14.014435749573257
Africa,Egypt,2011,197.51197471783587,24.480386157096927,30.9856686,22.011975514332583,-0.2185333,23.414277903280237,14.237696814555628
Africa,Egypt,2012,204.1201736042026,30.540329832506774,31.2494276,22.441917979373358,-0.2185333,23.302749058007596,14.187424546194999
Africa,Egypt,2013,190.2754391572383,28.12177750791662,31.1094335,22.871860444414125,-0.2185333,21.58122021273496,14.684218944503368
Africa,Egypt,2014,190.53307804360506,27.795369183326464,31.0547552,23.3018029094549,-0.2185333,21.31969136746232,16.603386676142737
Americas,El Salvador,1990,2.7416474962158346,0.3222759566002652,2.7619667,0.8748968404514764,0.8720770999999999,0.8016474962158349,0
Americas,El Salvador,1991,3.46336151172074,0.3439602496295431,2.8265383,0.8875674073809557,0.8720770999999999,0.8733615117207401,0
Americas,El Salvador,1992,3.9250755272256455,0.21908454265882096,2.8573845,0.900237974310435,0.8720770999999999,0.9550755272256453,0
Americas,El Salvador,1993,4.36678954273055,0.44228883568809885,2.7504463,0.9129085412399142,0.8720770999999999,1.0567895427305505,0
Americas,El Salvador,1994,4.968503558235456,0.44198912871737667,2.7830630000000003,0.9255791081693935,0.8720770999999999,1.128503558235456,0
Americas,El Salvador,1995,5.510217573740361,0.46367342174665455,2.5041138000000003,0.938249675098873,0.8720770999999999,1.2502175737403611,0
Americas,El Salvador,1996,4.943754019513735,0.5082782542662182,2.9143751000000004,0.9511008041838823,0.8710770999999999,1.2437540195137342,0
Americas,El Salvador,1997,5.857290465287107,0.5602110867857819,2.7922887000000003,0.9639519332688916,0.8720770999999999,1.4072904652871072,0
Americas,El Salvador,1998,6.22082691106048,0.5974879193053455,2.4933661000000003,0.9768030623539009,0.8750770999999999,1.4708269110604804,0
Americas,El Salvador,1999,6.194363356833853,0.5944607518249092,2.6607201000000003,0.9896541914389101,0.8750770999999999,1.4643633568338532,0
Americas,El Salvador,2000,6.227899802607227,0.6280735843444729,2.4657145999999996,1.0025053205239192,0.8750770999999999,1.4978998026072263,0
Americas,El Salvador,2001,6.582697006469508,0.7088277327781723,2.7492124,1.0068923288054925,0.8753591000000001,1.5326970064695078,0
Americas,El Salvador,2002,6.61749421033179,0.8079018812118718,2.8174495000000004,1.0112793370870663,0.8753591000000001,1.4874942103317894,0
Americas,El Salvador,2003,7.012291414194071,0.8666720296455712,2.7344283999999996,1.0156663453686399,0.8753591000000001,1.622291414194071,0
Americas,El Salvador,2004,7.047088618056352,0.8301781780792707,2.827836,1.0200533536502134,0.8753591000000001,1.6270886180563524,0
Americas,El Salvador,2005,7.381885821918634,0.7900203265129702,2.9712139000000004,1.024440361931787,0.8753591000000001,1.631885821918634,0
Americas,El Salvador,2006,7.666608120465628,0.9070343672701073,2.995209,1.027737265710496,0.8337030999999999,1.7466081204656279,0
Americas,El Salvador,2007,8.08133041901262,0.9324484080272444,3.1744129,1.031034169489205,0.8337030999999999,1.6613304190126215,0
Americas,El Salvador,2008,7.316052717559615,0.9615264487843815,3.2944915999999997,1.034331073267914,0.8337030999999999,1.6960527175596156,0
Americas,El Salvador,2009,7.28077501610661,0.9466364895415187,3.113145,1.037627977046623,0.8337030999999999,1.7407750161066096,0
Americas,El Salvador,2010,7.025497314653602,1.0123545302986559,2.9949741,1.040924880825332,0.8337030999999999,1.7954973146536033,0
Americas,El Salvador,2011,7.232648792728296,1.0605907337477438,2.6942154,1.0439962303321901,0.7318309000000001,1.7326487927282959,0
Americas,El Salvador,2012,7.259800270802987,1.1198189371968321,2.8258042,1.0470675798390483,0.7318309000000001,1.859800270802988,0
Americas,El Salvador,2013,6.986951748877681,1.05813514064592,2.4013835,1.0501389293459065,0.7388309000000001,1.9369517488776808,0
Americas,El Salvador,2014,7.1541032269523726,0.9891233440950082,2.6247171,1.0532102788527649,0.7328309000000001,1.964103226952373,0
Africa,Equatorial Guinea,1990,0.065952,0,0.0175807,0.08183865532998405,5.3236716,,0
Africa,Equatorial Guinea,1991,0.18033498484412835,0.00010249465114162412,0.017765100000000002,0.0842624965631353,5.3236716,,0.03743898484412836
Africa,Equatorial Guinea,1992,0.23242996968825672,0.00020498930228324825,0.017959,0.08668633779628655,5.3236716,,0.07487796968825672
Africa,Equatorial Guinea,1993,1.141258287865385,0.00030748395342487236,0.018155,0.08911017902943781,5.3236716,,1.042330287865385
Africa,Equatorial Guinea,1994,1.1127452727095135,0.0004099786045664965,0.0182607,0.09153402026258906,5.3236716,,1.0797692727095134
Africa,Equatorial Guinea,1995,1.2454482575536419,0.0005124732557081206,0.0184419,0.09395786149574031,5.3236716,,1.1172082575536417
Africa,Equatorial Guinea,1996,2.941848204589354,0.0010288882187000498,0.0185474,0.09708193309541813,5.3236747,,2.8282642045893542
Africa,Equatorial Guinea,1997,4.391122818298067,0.001545303181691979,0.018722100000000002,0.10020600469509594,5.3236747,,4.1016668182980665
Africa,Equatorial Guinea,1998,5.485242765336779,0.0020617181446839082,0.018854600000000003,0.10333007629477374,5.3236747,,5.320362765336779
Africa,Equatorial Guinea,1999,7.091562712375492,0.0025781331076758377,0.019063700000000003,0.10645414789445155,5.3236747,,6.703178712375491
Africa,Equatorial Guinea,2000,8.394023992744204,0.003094548070667767,0.019212800000000002,0.10957821949412935,5.323646,,8.031287992744204
Africa,Equatorial Guinea,2001,10.355148481397443,0.004025377357592631,0.0194006,0.1133010780801914,5.360312700000001,,9.724940481397443
Africa,Equatorial Guinea,2002,12.513251636710681,0.004956206644517495,0.0193901,0.11702393666625342,5.360312700000001,,10.816819636710681
Africa,Equatorial Guinea,2003,16.130114792033922,0.0058870359314423595,0.019476700000000003,0.12074679525231545,5.360312700000001,,13.38577879203392
Africa,Equatorial Guinea,2004,18.540001947347157,0.006817865218367224,0.0195463,0.12446965383837749,5.360312700000001,,16.28297794734716
Africa,Equatorial Guinea,2005,19.400678436000398,0.007748694505292087,0.019613600000000002,0.12819251242443952,5.360312700000001,,16.663670436000395
Africa,Equatorial Guinea,2006,20.005810931072208,0.009040204801389343,0.019708800000000002,0.13232896774209704,5.4336459999999995,,16.73385893107221
Africa,Equatorial Guinea,2007,19.89975675947402,0.010331715097486599,0.0197925,0.13646542305975456,5.4336459999999995,,16.09286075947402
Africa,Equatorial Guinea,2008,19.629193254545832,0.011623225393583854,0.0198934,0.1406018783774121,5.436646,,16.163049254545832
Africa,Equatorial Guinea,2009,20.250619082947647,0.01291473568968111,0.019909600000000003,0.14473833369506958,5.4336459999999995,,16.670891082947648
Africa,Equatorial Guinea,2010,20.10589824468946,0.014206245985778364,0.020332100000000002,0.14887478901272708,5.4336459999999995,,16.46754624468946
Africa,Equatorial Guinea,2011,20.15504630404164,0.01579705580195489,0.0204866,0.15312081768745717,5.3626838,,16.322502304041638
Africa,Equatorial Guinea,2012,20.53243436338382,0.017387865618131413,0.020773,0.15736684636218726,5.360312700000001,,16.505698363383818
Africa,Equatorial Guinea,2013,20.312590422736,0.018978675434307937,0.0209925,0.16161287503691732,5.360312700000001,,16.688894422736
Africa,Equatorial Guinea,2014,20.37247714874818,0.02056948525048446,0.0210201,0.16585890371164744,5.360312700000001,,16.598557148748178
Africa,Eritrea,1990,,0,3.11220542406242,0.35168217707683264,1.2233868954924019,1.9902000000000002,
Africa,Eritrea,1991,,2.0342660427704616e-05,3.118527547927031,0.36087461455108594,1.2233868954924019,2.024231357190144,
Africa,Eritrea,1992,2.498262714380288,4.068532085540923e-05,3.1918890535596267,0.37006705202533924,1.2233868954924019,2.088262714380288,
Africa,Eritrea,1993,2.722294071570432,6.1027981283113845e-05,2.6924218,0.37925948949959254,1.2222214,2.142294071570432,
Africa,Eritrea,1994,2.8363254287605764,0.022065370641710817,2.6687465,0.3884519269738459,1.2222213,2.176325428760576,0
Africa,Eritrea,1995,2.9403567859507205,0.025749713302138523,2.7059964,0.39764436444809914,1.2222213,2.2403567859507203,0
Africa,Eritrea,1996,2.8780633610761965,0.022184922148453957,3.0683973,0.42338745206410044,1.2193042,2.1180633610761967,0
Africa,Eritrea,1997,2.695769936201673,0.02961213099476939,3.5281018,0.44913053968010175,1.2192705000000001,1.9757699362016732,0
